LON,LAT,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,NUMBER,HASH
-79.3716951,43.7628216,Hopperton Dr,,North York,,,,,37,ec17c08cc0fb0e0b
-79.4004854,43.700057,Colin Ave,,former Toronto,,,,,44,e167085af1fd67bf
-79.4776792,43.7010302,Gotham Crt,,North York,,,,,56,d6867a0233149c9f
-79.4541427,43.6777504,McRoberts Ave,,former Toronto,,,,,75,4accf25af589935d
-79.4009121,43.6955792,Kilbarry Rd,,former Toronto,,,,,27,3e2fca367985117c
-79.3084144,43.6927164,Westbrook Ave,,East York,,,,,19,6bad76325ccb7104
-79.3744631,43.7362451,High Point Rd,,North York,,,,,6,410983607ef9300b
-79.4330066,43.7693464,Churchill Ave,,North York,,,,,278,db2c66db1c08193b
-79.2197995,43.8209918,Chicory Lane,,Scarborough,,,,,19,b97f0af50ed00fe8
-79.5342828,43.6829624,La Rose Ave,,Etobicoke,,,,,268,3174eff1110cd7ff
-79.4362638,43.7860474,Patricia Ave,,North York,,,,,353,1b8d74471dfe26b4
-79.2864903,43.7873728,Reidmount Ave,,Scarborough,,,,,46,2080b7f53d636a8a
-79.590767,43.6785157,Carlingview Dr,,Etobicoke,,,,,129,67914ed18a9837f1
-79.5533764,43.6671299,Princess Margaret Blvd,,Etobicoke,,,,,136,8d356d90ef84454b
-79.3827868,43.7541171,Mead Crt,,North York,,,,,10,fe8c30ea67773b29
-79.4046847,43.6558571,Oxford St,,former Toronto,,,,,88,752ed2f6be7e91ef
-79.487783,43.6550542,Harshaw Ave,,York,,,,,11,36310dc05fa45024
-79.4176413,43.7422777,Delhi Ave,,North York,,,,,15,1ef60d370b10ce51
-79.4630014,43.6797991,Rosethorn Ave,,former Toronto,,,,,115,367cebcb74af238b
-79.4335441,43.7104633,Hillmount Ave,,North York,,,,,88,c5313941c5d171ce
-79.3802018,43.7698219,Red Maple Crt,,North York,,,,,23,a92538067f70d344
-79.3367004,43.6675133,Marjory Ave,,former Toronto,,,,,41,6f286ad6b178b273
-79.547288,43.6625871,Castlegate Pl,,Etobicoke,,,,,4,5eea0b36797f6e59
-79.2289678,43.7993949,Snowball Cres,,Scarborough,,,,,48,ab12cd99d474b2cd
-79.479936,43.6643137,St John's Rd,,former Toronto,,,,,214,a5e3bebb70312349
-79.3512092,43.6598129,Hamilton St,,former Toronto,,,,,35,9744896ba7e5bc94
-79.5111853,43.702638,MacDonald Ave,,York,,,,,35,aa7aad1fb13a0f59
-79.3246589,43.672846,Woodfield Rd,,former Toronto,,,,,308,8d79695608e24b8b
-79.401936,43.6660131,Washington Ave,,former Toronto,,,,,6,d2a7fd1561409532
-79.3809695,43.6569194,Yonge St,,former Toronto,,,,,325,18ea9a3ffb14b109
-79.5209278,43.5984925,Twenty First St,,Etobicoke,,,,,26,9abc26d287a2d329
-79.3857922,43.6558534,Elizabeth St,,former Toronto,,,,,130,ecab3b11f8a4a062
-79.505366,43.7429951,Markay St,,North York,,,,,9,1276399d79fd19fc
-79.3669086,43.7550435,Pinnacle Rd,,North York,,,,,67,21ab876967ee5c40
-79.4004166,43.6864603,Foxbar Rd,,former Toronto,,,,,79,05e392efc7bd7da4
-79.4234672,43.7883294,Connaught Ave,,North York,,,,,98,e82087de91d584c4
-79.5169643,43.7516293,Turf Grassway,,North York,,,,,40,49c01026448d23a6
-79.4556774,43.6737107,Exeter St,,former Toronto,,,,,24,22d8a1cab78f2087
-79.4729894,43.6539579,Elora Rd,,former Toronto,,,,,37,6f43c7132ad9c7b6
-79.5784311,43.7274743,Westhumber Blvd,,Etobicoke,,,,,42,9fc773a29f9f823c
-79.5298948,43.5991046,Laburnham Ave,,Etobicoke,,,,,96,0d80e6a8b788fd72
-79.1357504,43.775741,Wharfside Lane,,Scarborough,,,,,33,4aee185990715d12
-79.4307952,43.7023811,Ridge Hill Dr,,former Toronto,,,,,47,56b287abcbed52dc
-79.3900978,43.8019063,Bestview Dr,,North York,,,,,49,8877af4da7e52d82
-79.4918039,43.6708347,Corbett Ave,,York,,,,,102,34a435458a6b9698
-79.4662885,43.6639596,Medland St,,former Toronto,,,,,187,ddc861a2b3f0b81d
-79.393606,43.6738114,Bishop St,,former Toronto,,,,,45,ae904886c3a598c2
-79.5339477,43.6120141,Paula Blvd,,Etobicoke,,,,,7,a53879450d3327c8
-79.3813909,43.7496444,Cartwheel Millway,,North York,,,,,21,2d2baac2de9b6a0c
-79.3052619,43.668631,Queen St E,,former Toronto,,,,,1889,fc0b71521547415f
-79.2493346,43.7398407,Brimley Rd,,Scarborough,,,,,567,7630189ad8d8a264
-79.4491995,43.6961421,Eglinton Ave W,,York,,,,,1798,a24d5f9063363ae9
-79.4758551,43.6537212,Kennedy Ave,,former Toronto,,,,,311,09a68d824e950c3a
-79.2263701,43.7635788,Markham Rd,,Scarborough,,,,,723,17ea5855c3e2548e
-79.3798556,43.8049809,Mintwood Dr,,North York,,,,,122,fa4c5b0d29b42c28
-79.4554347,43.6657725,Edith Ave,,former Toronto,,,,,27,0d4c9059f701afcd
-79.5453155,43.6711568,Orkney Cres,,Etobicoke,,,,,48,5c9172be7eb9828d
-79.2324704,43.74892,Bellamy Rd N,,Scarborough,,,,,222,ab570a6024f691ac
-79.228254,43.8115393,Bondgate Crt,,Scarborough,,,,,16,8a86120976f6cef0
-79.3044369,43.6663392,Woodbine Ave,,former Toronto,,,,,69,363a564cf838fb42
-79.5173857,43.701,John St,,York,,,,,7,c8b9e567b8f488d9
-79.5070099,43.7394484,Thurrock Rd,,North York,,,,,45,e0b677c96eb0b953
-79.3161346,43.6928779,Woodbine Ave,,East York,,,,,1232,22db926d4cc2763c
-79.4087133,43.6496647,Euclid Ave,,former Toronto,,,,,129,a1a15907a7d87462
-79.2322089,43.800922,Shademaster Crt,,Scarborough,,,,,17,195261648c8aca4a
-79.4256084,43.7139805,Alexandra Wood,,North York,,,,,58,75f6974b5913123f
-79.4330586,43.6667728,Westmoreland Ave,,former Toronto,,,,,228,62840c2da07f58c5
-79.3307995,43.6879483,Sammon Ave,,East York,,,,,428,019856baf0fe87e8
-79.36201,43.7549205,Farmstead Rd,,North York,,,,,28,5d9efd4d5839e2b5
-79.1777352,43.7551548,Fordover Dr,,Scarborough,,,,,30,e951ea6cfecd4b76
-79.5240412,43.6941009,Leggett Ave,,Etobicoke,,,,,44,447549d65c10cf00
-79.4717684,43.6831849,Keele St,,York,,,,,1635,2c3e696937d967e1
-79.4996437,43.7100723,Maple Leaf Dr,,North York,,,,,121,44a0b83410a1f0fb
-79.4470098,43.6690467,Brandon Ave,,former Toronto,,,,,192,3088b05c594530b0
-79.4866547,43.7800308,Limestone Cres,,North York,,,,,163,68e3e6e2de758f82
-79.3072954,43.7594119,Ellesmere Rd,,Scarborough,,,,,155,84996c3acfa5465b
-79.4009965,43.652682,Augusta Ave,,former Toronto,,,,,153,20d967bad43ece37
-79.4986934,43.6980496,Tedder St,,North York,,,,,11,1c0587f53d22f3dd
-79.3943661,43.6575031,Henry St,,former Toronto,,,,,42,ef5dbc81dfe4f698
-79.2351288,43.7162745,Eastville Ave,,Scarborough,,,,,62,ef138f089be5ea05
-79.5146573,43.708918,Lockerbie Ave,,North York,,,,,9,9d53bfc360b6be8c
-79.2854503,43.8114905,Cleadon Rd,,Scarborough,,,,,6,c8f6becd464a4fff
-79.3184705,43.6672738,Rhodes Ave,,former Toronto,,,,,38,2fb140636b1cf0ff
-79.3077613,43.6681671,Queen St E,,former Toronto,,,,,1815,f97279d98693b8ce
-79.5305245,43.6066218,Robindale Ave,,Etobicoke,,,,,31,ec71915862c5d01c
-79.3910857,43.7100033,Mount Pleasant Rd,,former Toronto,,,,,842,eacc8501e8c61651
-79.1255909,43.7947087,Taylor Rd,,Scarborough,,,,,328,5b4326ef984207e7
-79.4417957,43.6770042,Westmount Ave,,former Toronto,,,,,118,80674050868450b6
-79.3135174,43.7292632,Elvaston Dr,,North York,,,,,107,58da473b5fb08324
-79.3186272,43.7339823,Anewen Dr,,North York,,,,,1,a02a69fa76665fcd
-79.4284398,43.6612046,Bloor St W,,former Toronto,,,,,959,b35699597bc8a483
-79.5999248,43.7401926,Avening Dr,,Etobicoke,,,,,28,5f00284717877d81
-79.4317395,43.7254986,Khedive Ave,,North York,,,,,11,34c6ac7e93612ccb
-79.1619772,43.7719032,Dunstall Cres,,Scarborough,,,,,59,b350a60e4ad63f9d
-79.3299987,43.8166,Huntsmill Blvd,,Scarborough,,,,,379,1e2c6632b64251d3
-79.20548,43.8064713,John Tabor Trl,,Scarborough,,,,,246,7cb863f6a744247b
-79.5549449,43.6051963,Thames Ave,,Etobicoke,,,,,28,660c5aabdb36990f
-79.421687,43.6390542,Jefferson Ave,,former Toronto,,,,,111,8aa9113f235a24d3
-79.2738726,43.6955677,Warden Ave,,Scarborough,,,,,479,415e002780d44bfe
-79.3906366,43.7642176,Irvington Cres,,North York,,,,,22,de93ef52a0101acb
-79.4036131,43.6657959,Spadina Ave,,former Toronto,,,,,736,b7b4356091fe1d90
-79.3545512,43.6322846,Third St,,former Toronto,,,,,10,183ac52ce0b8b110
-79.3175915,43.7620427,Pintail Cres,,North York,,,,,66,8d3da3ac433ad046
-79.4605021,43.6580745,Glenlake Ave,,former Toronto,,,,,151,c8b11f1ada6ecc2e
-79.476649,43.6615733,Fairview Ave,,former Toronto,,,,,129,55047249ede226aa
-79.4635029,43.7607436,Pannahill Rd,,North York,,,,,239,5fd5ce981b6ef78e
-79.3741994,43.6946045,Heath St E,,East York,,,,,438,ac7e2037edc19df5
-79.6250213,43.7303634,Upper Humber Dr,,Etobicoke,,,,,80,9d57adc22908c7d5
-79.2725916,43.7271226,Chelwood Rd,,Scarborough,,,,,80,d79d78920530fcc4
-79.3053535,43.6895815,Newmarket Ave,,former Toronto,,,,,85,97c9dfec5b409d17
-79.2683322,43.6858641,Queensgrove Rd,,Scarborough,,,,,8,4c2c96f6d74e6d5f
-79.3197444,43.8094582,Seagrave Cres,,Scarborough,,,,,111,e01e624dcb22fbb1
-79.4560466,43.7662619,Maxwell St,,North York,,,,,273,b6148f45a61705d9
-79.3615109,43.7723513,Carl Shepway,,North York,,,,,3,eaf4ee1aef2e27d5
-79.3999757,43.6334945,Stadium Rd,,former Toronto,,,,,30,1a3ecfd5bd2980b4
-79.1868316,43.8092434,Antelope Dr,,Scarborough,,,,,48,b5b0613542d3acee
-79.3285683,43.6648494,Alton Ave,,former Toronto,,,,,40,ebeca6b6e52f0379
-79.3984488,43.7991027,Nevada Ave,,North York,,,,,13,dc0f6eabba766a70
-79.376606,43.7137393,Bessborough Dr,,East York,,,,,314,a40bf1f6a95b5956
-79.5598577,43.7525544,Cherrylawn Ave,,North York,,,,,52,d285190a66111084
-79.3199189,43.7341154,Daleside Cres,,North York,,,,,23,bbf3f232ff6551ed
-79.1683935,43.7705912,Morning Dew Rd,,Scarborough,,,,,54,d7af0c8686f6531e
-79.5802086,43.6405832,Silver Shadow Path,,Etobicoke,,,,,63,61fb4455249ecf6c
-79.4036771,43.7145859,Craighurst Ave,,former Toronto,,,,,121,99e150952e4bb743
-79.4233284,43.7238693,Woburn Ave,,North York,,,,,589,ef3692bca9535344
-79.4445087,43.7392984,Invermay Ave,,North York,,,,,105,2e3c1db859960810
-79.5417624,43.5881667,Forty First St,,Etobicoke,,,,,36,56e6fcc1259fcf4a
-79.434337,43.7025635,Glenarden Rd,,former Toronto,,,,,52,d6c5c441fa55ed40
-79.5272794,43.6743783,Edenbrook Hill,,Etobicoke,,,,,44,ccbf29c3ad628547
-79.323078,43.6950213,Cosburn Ave,,East York,,,,,709,759884c920c6b2fb
-79.2788067,43.6775933,Courcelette Rd,,Scarborough,,,,,74,f56fd31c2ed22162
-79.2539867,43.7457281,Panmure Cres,,Scarborough,,,,,5,fa290860046904c5
-79.369634,43.6493771,Jenoves Pl,,former Toronto,,,,,42,f9e734cbeddd56d5
-79.4316134,43.6591129,Havelock St,,former Toronto,,,,,235,33d407b15989bc05
-79.4942556,43.656842,Baby Point Rd,,York,,,,,71,8fe00c85d3f6a6ac
-79.5000454,43.7105561,Maple Leaf Dr,,North York,,,,,122,98d2fbe97f5fe1f7
-79.2307675,43.7983977,Mammoth Hall Trl,,Scarborough,,,,,95X,18bcc5f0e74ecc66
-79.300629,43.7084093,St Clair Ave E,,East York,,,,,2914-2916,0dc21f5aed614999
-79.5516873,43.7661326,Garyray Dr,,North York,,,,,505,46dbc22d99fe132b
-79.3131803,43.6725216,Kellner Crt,,former Toronto,,,,,26,118be867d17eeff1
-79.3356681,43.6805053,Danforth Ave,,former Toronto,,,,,1065A,af12c091901a83ed
-79.5616488,43.6794544,Callowhill Dr,,Etobicoke,,,,,7,cf3cc18ef386b80f
-79.458675,43.6763381,Blackthorn Ave,,former Toronto,,,,,69,2dc4f93fa4612a59
-79.3902989,43.6853814,Jackes Ave,,former Toronto,,,,,51,e3dd156a58871052
-79.4901932,43.7286161,Gade Dr,,North York,,,,,12,99b47febcebe847f
-79.514226,43.6232253,Islington Ave,,Etobicoke,,,,,893,070609f945abd4d0
-79.2620083,43.7213012,Cleta Dr,,Scarborough,,,,,54,fa518fc0d5196b26
-79.3813705,43.704,Belsize Dr,,former Toronto,,,,,298,211fbf4791822cfc
-79.3045995,43.7146777,Westview Blvd,,East York,,,,,256,7e762d26251a1806
-79.2401712,43.7517264,Rossander Crt,,Scarborough,,,,,61,3d990e356034afdc
-79.5701931,43.7647726,Cabana Dr,,North York,,,,,213,a74d1380da5b0851
-79.2272795,43.7770633,Clementine Sq,,Scarborough,,,,,60,592b46c49e5ae19a
-79.2877069,43.6701648,Fernwood Park Ave,,former Toronto,,,,,13A,4db3350317812714
-79.4128771,43.6496335,Gore Vale Ave,,former Toronto,,,,,129,a0ad8792d103041b
-79.3035006,43.7579293,Dewey Dr,,Scarborough,,,,,91,d13b85c5a21b86ac
-79.5826993,43.6574753,Renforth Dr,,Etobicoke,,,,,666,740c3bf6c424a017
-79.5023224,43.6167679,O'Donnell Ave,,Etobicoke,,,,,51,c9f8a3eccaee55fe
-79.2411402,43.749044,Perivale Cres,,Scarborough,,,,,3,5cf268d02cd53ac4
-79.4308157,43.6360307,Cowan Ave,,former Toronto,,,,,69,89d4aacc0b5f5bf9
-79.3196032,43.672982,Gerrard St E,,former Toronto,,,,,1622,3d4616592881d116
-79.5519295,43.6055269,Delma Dr,,Etobicoke,,,,,70,dfa4bb515b0f04ee
-79.440453,43.6419744,Virtue St,,former Toronto,,,,,2,c470bb4631fefb77
-79.444163,43.672553,Davenport Rd,,former Toronto,,,,,1492,077af1767b12a30f
-79.3403797,43.7914111,Pinto Dr,,North York,,,,,23,fe22e20ba0a0e6fe
-79.4311404,43.657949,Havelock St,,former Toronto,,,,,179,9bb02895b5d55f64
-79.2901277,43.670398,Maclean Ave,,former Toronto,,,,,59,e913b179a953b556
-79.4054165,43.6622469,Harbord St,,former Toronto,,,,,129,dc7f75bb3448b1c2
-79.3556703,43.7284586,Salonica Rd,,North York,,,,,28,0f307785e6981412
-79.3854414,43.6707617,Bloor St E,,former Toronto,,,,,20,ec6975aebd306f34
-79.3796254,43.7229183,Bayview Ave,,North York,,,,,2136,e9f9072baef732df
-79.3039421,43.6771957,Kingston Rd,,former Toronto,,,,,456,a7e4ab718d57fd8e
-79.3033876,43.6793594,Glen Davis Cres,,former Toronto,,,,,35,6110d7962c9d4229
-79.4767836,43.6492231,Beresford Ave,,former Toronto,,,,,90,6dfd6aabacce99a8
-79.339028,43.6877428,Marlow Ave,,East York,,,,,115,35ee6943472e6837
-79.3205772,43.7492946,Beveridge Dr,,North York,,,,,54,edf12ecc09f504b9
-79.4511639,43.647037,Westminster Ave,,former Toronto,,,,,132,ed131267c1bdd36e
-79.5712256,43.665416,Beaver Bend Cres,,Etobicoke,,,,,94,0526ca7f06b477d5
-79.2235422,43.7439275,Conn Smythe Dr,,Scarborough,,,,,135,10bc457be515f50d
-79.3265331,43.8117657,Sharrowbay Crt,,Scarborough,,,,,46,2602730ce425792e
-79.1984399,43.7637363,Overture Rd,,Scarborough,,,,,123,1f7f5b107b51ace8
-79.3254946,43.667046,Billings Ave,,former Toronto,,,,,22,fd1a54895330f2ca
-79.3620218,43.6686058,Hill Crest Pk,,former Toronto,,,,,23,9378f02d3d5b1d3d
-79.3124305,43.8164512,Sanwood Blvd,,Scarborough,,,,,25,7a18589847fb16df
-79.2295813,43.7394257,Adanac Dr,,Scarborough,,,,,82,feab5e3ae8b140fd
-79.3462938,43.6653075,West Ave,,former Toronto,,,,,67,f01cecff12a5b35e
-79.4148329,43.6733504,Bathurst St,,former Toronto,,,,,1110,396c38d51ac0afda
-79.4125978,43.6875346,Spadina Rd,,former Toronto,,,,,384,f54d6155d88d991d
-79.2230841,43.8107724,McLevin Ave,,Scarborough,,,,,430,74b59553798bafc3
-79.368706,43.7871223,Pepper Vineway,,North York,,,,,42,74417f1e0fb56436
-79.2156016,43.7332548,Parkcrest Dr,,Scarborough,,,,,1,b4fbe4150076bf9d
-79.4020382,43.7337969,Teddington Park Ave,,former Toronto,,,,,46,77f1eca7e9ed4f20
-79.1418036,43.7745245,Long Island Cres,,Scarborough,,,,,54,e79831596a1a0eb4
-79.1509111,43.7922485,Laura Ellis Crt,,Scarborough,,,,,17,99fd97e2ee7e8387
-79.3956685,43.7946053,Glenelia Ave,,North York,,,,,15,303de9dd245d6769
-79.5632764,43.6812806,Midden Cres,,Etobicoke,,,,,27,58da5f664195774d
-79.4680128,43.6746734,Brickworks Lane,,former Toronto,,,,,113,8324f5034f19d24a
-79.4286804,43.6830933,Rushton Rd,,York,,,,,310,6082c203d3322242
-79.4610217,43.7066843,Glen Park Ave,,North York,,,,,546,999c3e411514bb24
-79.2066899,43.7622321,Samson Cres,,Scarborough,,,,,56,fa82a7a972c9c4f3
-79.2339266,43.7965968,Sunburst Sq,,Scarborough,,,,,81,e9f088c625308c6a
-79.2666232,43.7083098,Hibberts Dr,,Scarborough,,,,,4,581914466304e6bf
-79.4800988,43.6537782,Durie St,,former Toronto,,,,,347,f526a99b21246d59
-79.2968831,43.7533203,Rossford Rd,,Scarborough,,,,,22,3c825e482a1af3ca
-79.3264865,43.6966001,Hutton Ave,,East York,,,,,1,42c26228bce71cb1
-79.4186594,43.7291112,Avenue Rd,,North York,,,,,1758A,3c3027edbdf7132b
-79.4307519,43.6810501,Atlas Ave,,former Toronto,,,,,1,48a97afac52e328b
-79.3536071,43.7433882,Bradgate Rd,,North York,,,,,39,18b5b830530b2f36
-79.2693818,43.7406893,Mooregate Ave,,Scarborough,,,,,29,a41607ce05fcde9b
-79.3740884,43.7152606,Annesley Ave,,East York,,,,,35,6050e31bc21ea8ad
-79.5210853,43.6802846,Allanhurst Dr,,Etobicoke,,,,,126,6c60d1258bd54d19
-79.3921553,43.714394,Mount Pleasant Rd,,former Toronto,,,,,1011,fd036d61e8ea59ef
-79.3261231,43.7911178,Charade Crt,,Scarborough,,,,,32,25bb30078a3bc707
-79.4004217,43.7838103,Pemberton Ave,,North York,,,,,221,cf86a2a3663bc516
-79.3044034,43.7793513,Sheppard Ave E,,Scarborough,,,,,3471,e9354b65a83f105c
-79.5205328,43.6326249,Augustus Ter,,Etobicoke,,,,,14,dbbefea0468d2627
-79.4454016,43.6403095,Harvard Ave,,former Toronto,,,,,61,dd1f0516b4fb14df
-79.1631618,43.7843174,Lawson Rd,,Scarborough,,,,,73,64dd3b68de5c2c1f
-79.1565742,43.800324,Tideswell Blvd,,Scarborough,,,,,88,a6b4ba1c121a61b1
-79.1797905,43.8119627,Meandering Trl,,Scarborough,,,,,106,9d79ffe38da34fe5
-79.3263549,43.7897432,Orangewood Cres,,Scarborough,,,,,14,6836a64f72310998
-79.2495551,43.7423764,Graylee Ave,,Scarborough,,,,,10,2cf08502644e0c58
-79.5415097,43.6580726,Greening Cres,,Etobicoke,,,,,10,76e9a81517c81e23
-79.5389973,43.7446065,Fernando Rd,,North York,,,,,41,3068908e81c46610
-79.5556161,43.6999942,St Andrews Blvd,,Etobicoke,,,,,56,fa0d116707385e45
-79.5592966,43.6800487,Brampton Rd,,Etobicoke,,,,,114,b17597f930912c82
-79.3011347,43.68787,Danforth Ave,,former Toronto,,,,,2561,e21b1570ac315ff4
-79.3498686,43.6739033,Grandview Ave,,former Toronto,,,,,26,1281db7db70ef004
-79.5811599,43.6577301,Richland Cres,,Etobicoke,,,,,103,a74f9ec80cb147da
-79.4848159,43.7048162,Garside Cres,,North York,,,,,32,bb841ea64b7e0c29
-79.4413219,43.7055327,Stayner Ave,,North York,,,,,17,ac392477d1cceb84
-79.5123887,43.6405521,Allan Park Rd,,Etobicoke,,,,,7,19065e3eefb5db42
-79.4394911,43.6884146,Oakwood Ave,,York,,,,,410,dc3e824f9d33af1c
-79.4541279,43.7571748,Searle Ave,,North York,,,,,189,23251124bc3f50ef
-79.5074434,43.7279245,Nagel Rd,,North York,,,,,5,cb2c1d5c6364c3c7
-79.3924469,43.6489617,Richmond St W,,former Toronto,,,,,326,de8a34b43a64d439
-79.2252771,43.728001,Faircroft Blvd,,Scarborough,,,,,5,a7af8427d2586a27
-79.552943,43.7022317,St Georges Blvd,,Etobicoke,,,,,31,234879b833e19c23
-79.4807122,43.6687526,Ryding Ave,,former Toronto,,,,,288,39b9e9e2ea1dbf0f
-79.4587816,43.696712,Ronald Ave,,York,,,,,50,4444dd2e7850b3a8
-79.4969053,43.7146186,Lawnside Dr,,North York,,,,,117,e66634ab5f1a7cee
-79.4547103,43.6876161,Harvie Ave,,York,,,,,396,8c8bf2b2565fba07
-79.4522082,43.7643284,Goddard St,,North York,,,,,215,8e7140f19a12152b
-79.4338527,43.7195304,Kirkland Blvd,,North York,,,,,4,295d254db207ea9a
-79.4470009,43.6863433,Bloem Ave,,York,,,,,4,3bee6c0b7abc120d
-79.3008476,43.6677832,Kenilworth Ave,,former Toronto,,,,,57,85f8ca7fc61b4178
-79.5018289,43.6378204,Kenridge Ave,,Etobicoke,,,,,5,85a935fb9532163f
-79.4851409,43.6587781,Annette St,,former Toronto,,,,,699A,93284be8a9ff43ff
-79.38526,43.6649471,Wellesley St W,,former Toronto,,,,,10,1ffacb4b92958996
-79.4206654,43.6450655,Brookfield St,,former Toronto,,,,,40,025f52013e09c750
-79.266399,43.771407,Golden Gate Crt,,Scarborough,,,,,2,84ec611b139e6865
-79.4945581,43.6962938,Via Cassia Dr,,North York,,,,,129,92354122ae7de0c5
-79.4015559,43.6375254,Bruyeres Mews,,former Toronto,,,,,28,80089e566ef4d3ed
-79.427104,43.6342799,Fort Rouille St,,former Toronto,,,,,12,0acc43d3b7901c04
-79.582898,43.6619614,Erinview Ter,,Etobicoke,,,,,18,aebcf7af7e4cc134
-79.3726489,43.8067686,Equestrian Crt,,North York,,,,,5,878612838e19eaf0
-79.3543886,43.8107262,Song Meadoway,,North York,,,,,186,952bab5f43820540
-79.3593628,43.7776111,Clareville Cres,,North York,,,,,60,5dcc893ca2d40d18
-79.469549,43.7198258,Bentworth Ave,,North York,,,,,190,990302321e14055a
-79.2815478,43.7663246,Kennedy Rd,,Scarborough,,,,,1884A,339c8be5e1b28320
-79.1714941,43.795095,Scarboro Ave,,Scarborough,,,,,87,4c3cf894f5e20eb9
-79.3227584,43.7456714,Castlegrove Blvd,,North York,,,,,19,73be1da521580c50
-79.4086324,43.7247704,Glengarry Ave,,former Toronto,,,,,84,7aad4e12526a9141
-79.5575604,43.609339,Sherway Gardens Rd,,Etobicoke,,,,,215,56c97becde0f1436
-79.4424307,43.6969425,Oakwood Ave,,York,,,,,605,f341116aed17904c
-79.3175781,43.7618119,Pintail Cres,,North York,,,,,72,b9f5bb60cf2a969a
-79.2509751,43.7727472,McCowan Rd,,Scarborough,,,,,1215,d7cce6a610317ff4
-79.3146982,43.7784152,Wicklow Dr,,Scarborough,,,,,20,0ee446105795ec31
-79.4978726,43.6606339,Pasadena Gdns,,York,,,,,62,ee72d0e8390d166e
-79.3626432,43.7355705,Brian Cliff Dr,,North York,,,,,12,ef887b82b3226bf9
-79.565322,43.6340793,Koos Rd,,Etobicoke,,,,,11,2d507813547d5152
-79.2171477,43.7875205,Logstone Cres,,Scarborough,,,,,15,3111c1e436f7f7d3
-79.4542766,43.7741178,Henry Welsh Dr,,North York,,,,,12,adf3d2b9c5ff6bf5
-79.1299699,43.7918207,Birdsilver Gdns,,Scarborough,,,,,15,c62c05afda8c99db
-79.4268228,43.6471017,Afton Ave,,former Toronto,,,,,46,7d7cc17af7182458
-79.3898025,43.8000165,Garnier Crt,,North York,,,,,9,bf46954900f455c4
-79.542915,43.6720127,The Kingsway,,Etobicoke,,,,,513,607cfb7ad0d27cff
-79.2335063,43.8003969,Littleleaf Dr,,Scarborough,,,,,46,c8d816b520691cc5
-79.3231464,43.7421614,Roanoke Rd,,North York,,,,,45,11b06fef06b56731
-79.4855085,43.6602189,Willard Ave,,York,,,,,577,bf511411a262b8eb
-79.5573226,43.7009672,Windsor Rd,,Etobicoke,,,,,48,08359921b65ffb89
-79.3194724,43.688367,Glebemount Ave,,East York,,,,,114,d39d4721f0329b27
-79.4412442,43.7149614,Dell Park Ave,,North York,,,,,141,d11fe4aeb0921702
-79.4725885,43.776998,Supertest Rd,,North York,,,,,301A-321A,7c09b40663d11962
-79.4626496,43.7881145,Festival Dr,,North York,,,,,100,c51d564dad278aec
-79.3528777,43.8073045,Hollyberry Trl,,North York,,,,,19,18f1e7920b438e2b
-79.3141714,43.7602693,Paget Rd,,Scarborough,,,,,11,85807950c4b3019b
-79.3432346,43.6761542,Strathcona Ave,,former Toronto,,,,,46,08d8837ae4f4cb7f
-79.2631921,43.7154885,Cotton Ave,,Scarborough,,,,,47,b9e11a1b63986478
-79.4232357,43.7696309,Ellerslie Ave,,North York,,,,,206A,85079b2196c489db
-79.5048031,43.6598311,Kingsway Cres,,Etobicoke,,,,,116,9e3fd2aad4ebc26c
-79.4271411,43.6522275,Heydon Park Rd,,former Toronto,,,,,19,4698a7ee7288efb0
-79.3204896,43.7883295,Chestergrove Cres,,Scarborough,,,,,10,df612cb5ebcb69f7
-79.5179033,43.638917,Leland Ave,,Etobicoke,,,,,64,d05477fe2ac6dd63
-79.3282924,43.6550019,Commissioners St,,former Toronto,,,,,595,cabcff52bb4c63ad
-79.4403918,43.6725668,Dufferin St,,former Toronto,,,,,1479,8bcbc0c3e990334b
-79.1966885,43.7656122,Galloway Rd,,Scarborough,,,,,198,ccb9ea83dde5a61a
-79.3415181,43.7550905,Bushbury Dr,,North York,,,,,4,c85988e0b8048184
-79.2436287,43.7718121,Parkington Cres,,Scarborough,,,,,17,983934b76320f1a2
-79.512021,43.7057441,Queen's Dr,,York,,,,,139,f4edb413b7d1ad7c
-79.2772606,43.8187516,Goldhawk Trl,,Scarborough,,,,,65,427703f68c054503
-79.5896378,43.7016798,Brockport Dr,,Etobicoke,,,,,200,5f80a9402cfc9b10
-79.4253317,43.6661238,Pendrith St,,former Toronto,,,,,153,c3388c245be7aaa4
-79.3150749,43.6748847,Wrenson Rd,,former Toronto,,,,,53,252a9febe783254b
-79.4103743,43.6461588,Queen St W,,former Toronto,,,,,754A,b2f137f162229d91
-79.546181,43.7153754,Grierson Rd,,Etobicoke,,,,,60,215f4c89ce42a046
-79.4324462,43.7291322,Bathurst St,,North York,,,,,3520A,0b8f181f3e358a59
-79.3702837,43.6653342,Winchester St,,former Toronto,,,,,15,2e59a36f27647849
-79.374144,43.8017292,James Gray Dr,,North York,,,,,81,41137dc28fd1a825
-79.3644507,43.6654386,Carlton St,,former Toronto,,,,,318,5dbd012a88ea7b0e
